url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_at_signs,num_slashes,num_equals,num_ampersands,num_percent,num_question,digit_ratio,letter_ratio,url_entropy,domain_entropy,num_subdomains,has_https,has_ip,has_port,has_at_sign,has_double_slash,domain_has_digit,too_many_subdomains,suspicious_tld,n_suspicious_keywords,has_suspicious_keyword,has_brand_in_domain,brand_impersonation,domain_age_days
32,15,6,0,1,1,0,0,3,0,0,0,0,0.0,0.8125,4.1167,3.3736,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
83,21,47,0,2,6,0,0,4,0,0,0,0,0.2651,0.5783,4.7078,3.5585,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
35,13,15,0,4,0,0,0,4,0,0,0,0,0.3714,0.3714,4.0791,2.6612,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,4.1639,2.8554,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
42,11,19,0,1,0,0,0,4,0,0,0,0,0.0,0.8571,4.1776,3.2776,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,13,0,6,1,0,0,0,2,1,0,0,1,0.0323,0.7742,4.1557,3.2389,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,10,8,0,1,0,0,0,4,0,0,0,0,0.0333,0.7667,3.9484,2.6464,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
66,10,37,0,2,4,0,0,3,0,0,0,0,0.3182,0.5303,4.8963,3.1219,1,1,0,0,0,0,1,0,0,0,0,0,0,-1
68,13,48,0,4,1,1,0,5,0,0,0,0,0.4118,0.4118,4.3667,2.5654,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.7849,2.3527,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
32,14,6,0,1,0,0,0,3,0,0,0,0,0.0,0.8438,4.1167,3.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,3,0,7,2,0,0,0,2,1,0,0,1,0.0,0.7308,4.1329,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,4,10,0,1,0,0,0,3,0,0,0,0,0.0,0.8077,3.7381,0.8113,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,7,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8214,3.682,2.5216,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
54,9,34,0,1,1,0,0,5,0,0,0,0,0.0,0.8519,4.1036,2.9477,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
36,5,11,0,4,0,0,0,3,0,0,0,0,0.0833,0.6944,4.2947,2.3219,2,0,0,0,0,0,0,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.578,2.182,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,4.0389,2.6258,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
30,11,11,0,4,0,0,0,3,0,0,0,0,0.2667,0.4667,3.9396,2.4131,0,1,1,0,0,0,1,0,0,0,0,0,0,-1
26,5,5,0,2,0,0,0,3,0,0,0,0,0.0385,0.7308,3.6133,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
24,13,4,0,3,0,0,0,3,0,0,0,0,0.4583,0.25,3.8554,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
33,3,7,8,2,0,0,0,3,1,0,0,1,0.0,0.7576,4.1044,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
23,5,0,6,1,0,0,0,2,1,0,0,1,0.0435,0.6957,3.8492,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
39,6,21,0,1,1,0,0,4,0,0,0,0,0.0,0.8205,4.1311,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,13,9,0,3,0,0,0,3,0,0,0,0,0.4706,0.2941,4.0545,2.7193,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.8101,2.8554,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.9987,2.6456,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
22,4,6,0,1,0,0,0,3,0,0,0,0,0.0,0.7727,3.5383,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
40,11,17,0,1,3,0,0,4,0,0,0,0,0.0,0.775,4.0087,2.914,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,9,12,0,1,0,0,0,3,0,0,0,0,0.0,0.8485,3.8967,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
51,14,30,0,3,0,0,0,4,0,0,0,0,0.2549,0.5882,3.6963,2.6106,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
65,9,37,0,2,4,0,0,3,0,0,0,0,0.4,0.4462,4.6739,2.7255,1,1,0,0,0,0,1,0,0,0,0,0,0,-1
32,3,17,0,1,1,0,0,4,0,0,0,0,0.0,0.7812,3.7417,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
39,4,20,0,2,0,0,0,5,0,0,0,0,0.0,0.7949,4.2949,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
25,5,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8,3.3191,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
89,29,47,0,2,8,0,0,4,0,0,0,0,0.236,0.5955,4.6343,3.7194,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
71,13,47,0,2,4,0,0,4,0,0,0,0,0.2958,0.5493,4.6316,3.2389,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
30,15,2,0,3,0,0,0,3,0,0,0,0,0.5667,0.1667,3.6892,2.6892,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
42,14,7,8,1,0,0,0,3,1,0,0,1,0.0,0.8333,4.2548,3.0391,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,11,9,0,2,0,0,0,4,0,0,0,0,0.0,0.7941,3.9813,3.0272,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,14,4,0,3,0,0,0,3,0,0,0,0,0.48,0.24,3.6431,2.8424,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
31,13,11,0,4,0,0,0,3,0,0,0,0,0.3226,0.4194,3.9779,2.6032,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
37,6,19,0,1,1,0,0,5,0,0,0,0,0.0,0.7838,4.0369,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,7,11,0,1,0,0,0,4,0,0,0,0,0.0,0.8,3.6029,2.1281,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,7,13,0,2,0,0,0,4,0,0,0,0,0.0,0.8,3.9649,2.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,3.8973,2.6566,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
30,10,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8333,4.0314,2.6464,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
37,7,10,0,3,0,0,0,4,0,0,0,0,0.0541,0.7297,4.2966,2.5216,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,4.0797,3.0391,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
31,14,10,0,3,0,0,0,4,0,0,0,0,0.4194,0.3226,3.9779,2.6995,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
76,13,56,0,4,1,1,0,5,0,0,0,0,0.3684,0.4342,4.4932,2.5654,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
41,13,16,0,1,0,0,0,4,0,0,0,0,0.0,0.8537,4.0043,3.2389,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,13,5,0,3,0,0,0,3,0,0,0,0,0.4,0.32,3.9435,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
54,13,34,0,5,0,0,0,4,0,0,0,0,0.1852,0.6296,4.1995,2.4493,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
31,11,7,0,4,0,0,0,3,0,0,0,0,0.4194,0.2903,3.9378,2.4817,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
52,20,16,0,2,0,0,0,4,0,0,0,0,0.0769,0.7692,4.2892,3.3842,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
26,7,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8077,3.6903,2.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,11,15,0,4,0,0,0,5,0,0,0,0,0.2727,0.4242,3.8818,2.6635,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
41,19,10,0,1,0,0,0,3,0,0,0,0,0.0,0.878,3.8509,2.945,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
24,12,5,0,3,0,0,0,3,0,0,0,0,0.375,0.3333,3.6573,2.4591,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
40,12,21,0,4,0,0,0,4,0,0,0,0,0.225,0.55,3.9653,2.6258,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
70,13,37,0,2,4,0,0,3,0,0,0,0,0.2857,0.5714,4.7859,3.5466,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,15,11,0,4,0,0,0,3,0,0,0,0,0.3939,0.3636,4.1273,3.0062,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
30,13,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8333,3.9647,3.1808,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
39,4,7,16,1,0,0,0,3,1,0,0,1,0.0,0.7692,4.2849,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
46,10,7,16,1,0,0,0,3,1,0,0,1,0.0,0.8043,4.2925,2.4464,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,8,12,0,1,0,0,0,4,0,0,0,0,0.125,0.6875,4.1639,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
86,24,47,0,2,6,0,0,4,0,0,0,0,0.186,0.6628,4.6354,3.455,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.8282,2.8554,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
42,12,8,0,3,0,0,0,3,0,0,0,0,0.0,0.8333,4.2641,3.0221,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
32,7,0,12,1,0,0,0,2,1,0,0,1,0.0,0.8125,4.1525,2.5216,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,13,5,0,3,0,0,0,3,0,0,0,0,0.44,0.28,3.8635,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
26,14,5,0,3,0,0,0,3,0,0,0,0,0.4615,0.2692,3.8731,2.8963,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.5554,2.3527,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
42,5,14,10,1,0,2,0,4,1,0,0,1,0.1667,0.5952,4.7733,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
40,8,20,0,1,0,0,0,4,0,0,0,0,0.0,0.85,4.1842,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,10,14,0,1,0,0,0,3,0,0,0,0,0.0,0.8571,3.9142,3.1219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
24,0,7,0,2,0,0,0,3,0,0,0,0,0.0,0.75,3.8554,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
21,3,7,0,1,0,0,0,3,0,0,0,0,0.0,0.7619,3.6538,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,15,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8387,3.8732,3.2402,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,11,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8387,4.1313,3.2776,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,11,10,0,1,0,0,0,3,0,0,0,0,0.0,0.8485,3.8967,2.8454,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
36,7,6,0,2,0,0,0,3,0,0,0,0,0.0556,0.7778,4.2391,2.1281,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
62,27,7,16,1,1,0,0,3,1,0,0,1,0.0,0.8548,4.0999,3.4579,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
36,4,20,0,1,0,0,0,4,0,0,0,0,0.0,0.8333,4.0378,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,5,14,0,2,0,0,0,4,0,0,0,0,0.0,0.7941,4.1019,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
80,12,50,0,3,4,0,0,4,0,0,0,0,0.2125,0.6375,4.8733,3.1887,1,1,0,0,0,0,0,0,0,1,1,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.8471,2.7193,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
28,11,5,0,1,0,0,0,3,0,0,0,0,0.0357,0.7857,4.0391,3.2776,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
42,5,19,0,1,0,0,0,4,0,0,0,0,0.0,0.8571,4.2315,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
79,9,48,0,3,5,0,0,4,0,0,0,0,0.2658,0.5696,4.5574,3.1699,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
62,8,37,0,2,4,0,0,3,0,0,0,0,0.2581,0.5806,4.577,2.75,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,14,22,0,4,0,0,0,4,0,0,0,0,0.3488,0.4419,4.2459,2.8424,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
31,9,0,7,2,1,0,0,2,1,0,0,1,0.0,0.7419,4.1069,2.9477,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.578,2.6106,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
27,4,11,0,1,0,0,0,4,0,0,0,0,0.0,0.7778,3.5879,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,13,7,0,3,0,1,0,3,0,0,0,0,0.5185,0.1852,3.7542,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
22,7,4,0,1,0,0,0,3,0,0,0,0,0.0,0.7727,3.3908,2.1281,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,14,4,0,3,0,0,0,3,0,0,0,0,0.44,0.28,3.5329,2.306,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
33,13,13,0,4,0,0,0,3,0,0,0,0,0.303,0.4545,4.0438,2.6612,0,0,1,0,0,0,1,0,0,1,1,0,0,-1
31,11,7,0,4,0,0,0,3,0,0,0,0,0.4194,0.2903,3.9134,2.8454,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,3.9329,2.5493,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
37,7,6,0,3,1,0,0,3,0,0,0,0,0.0,0.7838,4.2834,2.5216,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
28,13,2,0,3,0,0,0,3,0,0,0,0,0.5357,0.1786,3.7709,2.6612,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
25,13,5,0,3,0,0,0,3,0,0,0,0,0.44,0.28,3.9435,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.859,2.6612,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
40,11,17,0,1,0,0,0,4,0,0,0,0,0.0,0.85,3.9726,2.4131,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,0,0,12,1,0,0,0,2,1,0,0,1,0.0,0.7778,4.1805,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.9842,2.7534,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.9987,2.6995,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.8562,2.6887,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
26,9,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8077,3.8441,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
41,13,21,0,4,0,1,0,5,0,0,0,0,0.3415,0.3902,4.0555,2.8151,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
29,4,13,0,1,0,0,0,4,0,0,0,0,0.0,0.7931,4.0733,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,15,2,0,3,0,0,0,3,0,0,0,0,0.5667,0.1667,3.8062,2.9232,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
33,4,17,0,1,1,0,0,4,0,0,0,0,0.0,0.7879,3.8132,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
36,14,15,0,5,2,0,0,3,0,0,0,0,0.3333,0.3611,4.0067,2.6106,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
34,5,17,0,1,0,0,0,4,0,0,0,0,0.0,0.8235,4.1019,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.7194,2.8424,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
31,6,9,0,2,0,0,0,3,0,0,0,0,0.0,0.8065,3.8489,1.9183,1,1,0,0,0,0,0,0,0,1,1,1,1,-1
41,6,7,16,1,0,0,0,3,1,0,0,1,0.0,0.8049,4.2963,1.9183,0,1,0,0,0,0,0,0,0,1,1,1,1,-1
34,6,16,0,1,0,0,0,4,0,0,0,0,0.0,0.8235,3.962,2.2516,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.9476,2.8424,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
37,8,17,0,1,0,0,0,4,0,0,0,0,0.0,0.8378,4.1345,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,21,10,0,1,0,0,0,3,0,0,0,0,0.0,0.8837,3.9873,3.2135,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.6899,2.6106,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
56,20,7,16,1,0,0,0,3,1,0,0,1,0.0,0.8571,4.3271,3.7842,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
37,4,21,0,1,0,0,0,5,0,0,0,0,0.1351,0.6757,4.0954,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
20,3,5,0,1,0,0,0,3,0,0,0,0,0.0,0.75,3.5464,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,10,11,0,2,0,0,0,3,0,0,0,0,0.0,0.8125,4.0389,2.8464,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
37,5,20,0,2,0,0,0,5,0,0,0,0,0.027,0.7568,3.7639,2.3219,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
20,4,5,0,1,0,0,0,3,0,0,0,0,0.0,0.75,3.6464,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
23,3,8,0,1,0,0,0,3,0,0,0,0,0.0,0.7826,3.5014,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,13,2,0,3,0,0,0,3,0,0,0,0,0.5357,0.1786,3.7979,2.5654,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
37,5,12,0,3,0,1,0,3,0,0,0,0,0.0541,0.7297,4.2497,2.3219,2,0,0,0,0,0,0,0,0,0,0,0,0,-1
52,11,34,0,4,0,3,0,4,0,0,0,0,0.1923,0.5769,4.5086,2.8454,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.9912,2.6032,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
57,6,29,0,5,1,3,0,3,0,0,0,0,0.0702,0.7018,4.4389,2.585,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,4,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8,3.7035,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
47,12,21,0,2,0,0,0,5,0,0,0,0,0.1064,0.7234,3.9846,3.085,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,4.0542,2.7925,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
33,5,14,0,2,0,0,0,4,0,0,0,0,0.1212,0.6667,4.2714,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,0,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8077,3.7962,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,13,6,0,3,0,0,0,3,0,0,0,0,0.4231,0.3077,3.8441,2.6612,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
47,16,19,0,1,1,0,0,5,0,0,0,0,0.0,0.8298,4.0098,3.0778,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
47,10,26,0,1,2,0,0,6,0,0,0,0,0.0,0.7872,4.0866,3.1219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
23,4,5,0,2,0,0,0,3,0,0,0,0,0.0,0.7391,3.4144,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,14,6,0,3,0,0,0,3,0,0,0,0,0.4815,0.2593,4.0043,3.0391,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
40,13,20,0,3,0,0,0,4,0,0,0,0,0.25,0.55,4.3776,3.027,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
35,3,20,0,1,0,0,0,5,0,0,0,0,0.0,0.8,4.1614,1.585,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.4542,2.3962,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
39,12,20,0,4,0,0,0,4,0,0,0,0,0.2308,0.5385,4.2404,2.6887,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
33,7,9,0,2,0,0,0,4,0,0,0,0,0.0,0.7879,3.9306,2.8074,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
22,2,0,6,1,0,0,0,2,1,0,0,1,0.0455,0.6818,4.0049,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,0,19,0,1,1,0,0,5,0,0,0,0,0.0,0.7576,3.9573,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.7377,2.4116,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.8313,2.7885,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.87,2.8731,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
33,14,12,0,4,0,0,0,3,0,0,0,0,0.3636,0.3939,4.173,2.7534,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
36,10,14,0,1,0,0,0,3,0,0,0,0,0.0,0.8611,3.8599,2.6464,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,5,7,8,1,0,0,0,3,1,0,0,1,0.0,0.7879,4.3091,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,6,12,0,1,0,0,0,4,0,0,0,0,0.1034,0.6897,4.2373,1.9183,0,1,0,0,0,0,0,0,0,1,1,1,1,-1
44,8,7,16,1,0,0,0,3,1,0,0,1,0.0,0.8182,4.1098,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
36,4,20,0,1,0,0,0,5,0,0,0,0,0.0,0.8056,4.1808,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
22,4,6,0,1,0,0,0,3,0,0,0,0,0.0,0.7727,3.6635,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
29,10,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8276,4.1163,3.1219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,7,9,0,3,0,0,0,3,0,0,0,0,0.0588,0.7353,4.315,2.5216,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
42,14,16,0,1,1,0,0,4,0,0,0,0,0.0,0.8333,3.9395,3.0391,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
83,14,1,42,2,5,0,0,3,1,0,0,1,0.2892,0.5542,4.9564,3.3249,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.962,2.6456,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
36,4,20,0,1,0,0,0,5,0,0,0,0,0.0,0.8056,4.1734,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
44,12,16,0,2,0,0,0,4,0,0,0,0,0.0909,0.7273,4.235,3.2516,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
44,8,7,16,1,0,0,0,3,1,0,0,1,0.0227,0.7727,4.3908,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
30,15,2,0,3,0,0,0,3,0,0,0,0,0.5667,0.1667,3.6859,2.3656,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
39,3,7,16,1,0,0,0,3,1,0,0,1,0.0,0.7692,4.3362,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
38,6,20,0,2,0,0,0,5,0,0,0,0,0.0526,0.7368,4.1132,2.585,0,1,0,0,0,0,1,0,0,1,1,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,4.1124,2.7193,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
83,21,47,0,2,4,0,0,4,0,0,0,0,0.2289,0.6386,4.6012,3.5352,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
97,6,79,0,2,4,0,0,9,0,0,0,0,0.0309,0.8041,4.5283,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,7,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8148,3.4579,2.2359,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
78,19,47,0,2,4,0,0,4,0,0,0,0,0.2821,0.5769,4.9006,3.4264,0,0,0,0,0,0,0,0,0,1,1,0,0,-1
36,10,14,0,1,0,0,0,4,0,0,0,0,0.0,0.8333,4.0515,3.1219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,2,19,0,1,0,0,0,4,0,0,0,0,0.0,0.8125,3.9917,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
41,8,21,0,1,1,0,0,4,0,0,0,0,0.0,0.8293,4.0708,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,9,6,0,2,0,0,0,3,0,0,0,0,0.0,0.8,3.9811,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,12,8,0,4,0,0,0,3,0,0,0,0,0.3333,0.3704,3.838,2.6887,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
